"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LTBP4",3.26154494851917,1.9569269691115,3.03141907890586,0.00243598467696298,0.00310070785371284,-1.64209350095436
"IKBKB",3.26048044018474,4.35996572513965,3.0304296794263,0.00244397758882987,0.0031100476557819,-1.64487020154195
"RP11-317N12.1",3.26045323784155,1.95627194270493,3.03040439640753,0.00244418215307393,0.0031100476557819,-1.64494114520352
"CNTNAP1",3.26045323784155,1.95627194270493,3.03040439640753,0.00244418215307394,0.0031100476557819,-1.64494114520353
"EPM2A",3.2588293139624,3.45529758837744,3.02889505224467,0.00245642264550172,0.00312525629733744,-1.64917526336032
"AC005009.2",3.25849160835163,2.74757621537156,3.02858117423664,0.00245897517138892,0.0031281370160124,-1.65005551103016
"SLC6A7",3.25771306890657,1.95462784134394,3.02785756644809,0.0024648689615479,0.00313453214167779,-1.65208446801359
"FAM114A2",3.25771306890656,2.95462784134394,3.02785756644809,0.0024648689615479,0.00313453214167779,-1.65208446801359
"EFEMP2",3.25771306890656,1.95462784134394,3.02785756644809,0.00246486896154792,0.00313453214167779,-1.65208446801359
"DISC1",3.25714911908664,4.61525351889566,3.0273334074159,0.00246914631044681,0.00313960359408741,-1.65355387870921
"INPP4B",3.25674605889625,3.74652888569833,3.02695878607222,0.00247220753224334,0.00314312769215376,-1.65460392434041
"LPCAT2",3.25642896040803,3.53881987696597,3.0266640612034,0.002474618319604,0.00314582410869402,-1.65542993265906
"TNS3",3.25579064375509,2.45347438625305,3.02607078246261,0.00247947773932441,0.00315163231861174,-1.65709243671391
"EIF4E3",3.25559551356497,2.45335730813898,3.02588942013569,0.00248096498106685,0.00315315333777385,-1.65760059079832
"MINA",3.25329606107394,2.95197763664437,3.02375221084919,0.00249855251827903,0.00317476224655434,-1.66358648420921
"RP11-3B12.2",3.25329606107394,1.95197763664437,3.02375221084919,0.00249855251827903,0.00317476224655434,-1.66358648420921
"NMNAT1",3.25287987900819,2.95172792740492,3.0233653934745,0.00250174788272237,0.00317845017886858,-1.66466942987101
"HSD17B6",3.2527581230831,3.24413612421044,3.02325222832114,0.00250268340749686,0.0031792664759795,-1.66498622427375
"KIAA1161",3.25162916738782,1.95097750043269,3.02220292871377,0.00251137311473106,0.00318843883627804,-1.66792306769377
"EMP1",3.25162916738782,1.95097750043269,3.02220292871377,0.00251137311473106,0.00318843883627804,-1.66792306769377
"NIT2",3.25162916738782,1.95097750043269,3.02220292871377,0.00251137311473106,0.00318843883627804,-1.66792306769377
"CLMP",3.25162916738782,1.95097750043269,3.02220292871377,0.00251137311473106,0.00318843883627804,-1.66792306769377
"KIAA0319",3.25162916738782,1.95097750043269,3.02220292871377,0.00251137311473107,0.00318843883627804,-1.66792306769377
"CHCHD1",3.25061308862108,2.74284910353322,3.0212585417414,0.00251921758566803,0.00319802396215025,-1.67056540357994
"LCA5",3.25009947263545,2.45005968358127,3.02078116512306,0.00252319139732459,0.0032026938068521,-1.67190075937868
"BDH1",3.24995647579895,2.94997388547937,3.02064825776007,0.00252429877401072,0.00320372461083358,-1.67227250086034
"PROSC",3.24957579585376,3.90319077531652,3.02029443757147,0.00252724895140992,0.00320709369857283,-1.67326205509953
"SLC39A14",3.24891353283105,2.44934811969863,3.01967890205257,0.0025323888465151,0.003212864708219,-1.67498329108886
"ZNF107",3.24891353283105,2.44934811969863,3.01967890205257,0.0025323888465151,0.003212864708219,-1.67498329108886
"SAAL1",3.24827794583318,2.94896676749991,3.01908816036971,0.00253733069615289,0.00321838181590589,-1.67663486559869
"ATP1A3",3.24827794583318,1.94896676749991,3.0190881603697,0.0025373306961529,0.00321838181590589,-1.67663486559869
"LINC00342",3.24693044405399,2.44815826643239,3.01783573470433,0.00254783705034603,0.00323119582922483,-1.68013528383486
"PEX2",3.24690590967577,4.53310604652662,3.01781293140608,0.00254802871104587,0.00323119582922483,-1.68019900356049
"TMEM206",3.24679597748945,4.27000568138103,3.01771075574017,0.00254888765486602,0.00323190733379646,-1.68048450921466
"CCDC28B",3.24659353659109,1.94795612195465,3.01752259852899,0.00255047009888967,0.00323300432660481,-1.68101024460426
"CH17-437K3.1",3.24659353659109,2.94795612195465,3.01752259852899,0.00255047009888967,0.00323300432660481,-1.68101024460426
"PKIA",3.24653284308304,2.44791970584982,3.0174661873922,0.00255094470415335,0.00323300432660481,-1.68116785817102
"ANAPC15",3.24653284308304,2.44791970584982,3.0174661873922,0.00255094470415335,0.00323300432660481,-1.68116785817102
"UBAP1",3.24621666568258,4.51237150788203,3.01717231862166,0.00255341842449784,0.0032357614933195,-1.68198888429037
"PDCD5",3.24593582457438,3.44756149474463,3.01691129290931,0.00255561751910164,0.00323817004347224,-1.68271808467878
"SMARCAL1",3.24586739567003,4.1436791487914,3.01684769216504,0.00255615360629147,0.00323847111493022,-1.68289574990548
"DFFA",3.24523836492063,3.44714301895238,3.01626304413932,0.00256108639272027,0.00324434178178809,-1.68452875696496
"TOPBP1",3.24452701540854,3.2391974596057,3.01560188554217,0.00256667520149763,0.00325104201917456,-1.68637508785361
"GNB5",3.24412896773235,2.73895863099999,3.01523192304312,0.00256980737865763,0.00325462939867343,-1.68740805698411
"HOMER1",3.24405580855446,2.94643348513268,3.01516392578073,0.00257038343732109,0.00325497902601935,-1.68759789777181
"KCND2",3.24380899282324,3.10724944313763,3.01493452470596,0.00257232774685453,0.00325703999480701,-1.68823832845216
"LRRIQ1",3.24377301034169,1.94626380620501,3.01490108105186,0.0025726113138706,0.00325703999480701,-1.68833169073727
"NAGPA",3.24293956349863,2.44576373809918,3.01412643998415,0.00257918746016792,0.00326498470923136,-1.69049391164134
"PTK2B",3.24144234577533,3.23734665782577,3.0127348619304,0.00259103958183107,0.00327960563029248,-1.69437676550825
"DIAPH1",3.24133389139937,2.44480033483962,3.01263405980452,0.00259190004864963,0.00328031208769958,-1.69465795922512
"LRIG3",3.24084236263267,4.14066412896898,3.01217721199014,0.00259580306815723,0.0032848685898654,-1.69593224629571
"ELMO2",3.23925713293207,3.8969995775635,3.01070383184831,0.00260842734135614,0.00330045908498124,-1.70004063357406
"CMTM6",3.23810637360026,2.44286382416015,3.00963426701056,0.00261762676616701,0.00330733371661408,-1.7030217591918
"NELL1",3.23810637360026,2.44286382416015,3.00963426701056,0.00261762676616701,0.00330733371661408,-1.7030217591918
"FAM212B",3.23810637360026,2.44286382416015,3.00963426701056,0.00261762676616701,0.00330733371661408,-1.7030217591918
"RGS22",3.23810637360026,2.44286382416015,3.00963426701056,0.00261762676616701,0.00330733371661408,-1.7030217591918
"EID2B",3.23810637360026,2.44286382416015,3.00963426701056,0.00261762676616701,0.00330733371661408,-1.7030217591918
"HNMT",3.23810637360025,2.44286382416015,3.00963426701056,0.00261762676616702,0.00330733371661408,-1.70302175919181
"C1orf159",3.23808183922204,3.52781160425438,3.00961146371231,0.00261782322196145,0.00330733371661408,-1.70308530574788
"MAMDC2-AS1",3.23808183922204,1.94284910353322,3.00961146371231,0.00261782322196145,0.00330733371661408,-1.70308530574788
"MMP23B",3.23808183922204,2.94284910353322,3.00961146371231,0.00261782322196145,0.00330733371661408,-1.70308530574789
"KCNT2",3.23808183922204,1.94284910353322,3.00961146371231,0.00261782322196145,0.00330733371661408,-1.70308530574789
"NGEF",3.23808183922204,1.94284910353322,3.00961146371231,0.00261782322196145,0.00330733371661408,-1.70308530574789
"ATAD2",3.23808183922204,1.94284910353322,3.00961146371231,0.00261782322196145,0.00330733371661408,-1.70308530574789
"ENTPD1",3.23808183922204,1.94284910353322,3.00961146371231,0.00261782322196145,0.00330733371661408,-1.70308530574789
"NGDN",3.23684535454889,4.02706971345049,3.00846222208353,0.00262774168594454,0.003319478087379,-1.70628730427581
"RP11-115D19.1",3.2366730300562,2.7344850683943,3.00830205634517,0.00262912671144833,0.00332084107324964,-1.70673345838306
"GPS2",3.23623078013292,3.23421971844033,3.0078910103911,0.00263268426617695,0.0033249475367268,-1.70787835011908
"MPC2",3.23585028836404,3.52647267373958,3.0075373651016,0.0026357485460205,0.00332843013551238,-1.70886323782386
"PPP1R11",3.23578637736029,2.94147182641618,3.00747796348698,0.00263626357121038,0.00332869309293991,-1.70902865753811
"SLC35A3",3.23574669643415,3.73392926822107,3.00744108234062,0.00263658338522841,0.00332870953336378,-1.70913136132947
"BRINP3",3.23449034869065,2.94069420921439,3.0062733791265,0.00264672745324673,0.00334107008351143,-1.71238244058536
"ASAP3",3.23445792550886,2.7331560056659,3.00624324363752,0.0026469897177755,0.00334107008351143,-1.71246632606863
"FAM136A",3.23347990604703,1.94008794362822,3.00533423060752,0.00265491189255581,0.00334951093421288,-1.71499626964185
"AC016723.4",3.23347990604703,1.94008794362822,3.00533423060752,0.00265491189255581,0.00334951093421288,-1.71499626964185
"ZW10",3.23347990604703,2.94008794362822,3.00533423060752,0.00265491189255582,0.00334951093421288,-1.71499626964185
"RP1-225E12.2",3.23347990604703,2.94008794362822,3.00533423060752,0.00265491189255583,0.00334951093421288,-1.71499626964186
"ZNF461",3.23322411494546,2.43993446896727,3.00509648744047,0.00265698742952454,0.00335135010582903,-1.71565782458246
"LINC00998",3.23322411494546,2.43993446896727,3.00509648744047,0.00265698742952455,0.00335135010582903,-1.71565782458246
"GRIN2A",3.23124835518903,3.52371151383457,3.00326013199681,0.00267306915312663,0.00337124262599371,-1.72076598734153
"KIAA1586",3.23116231916644,2.93869739149987,3.00318016644537,0.00267377146158279,0.00337173644330233,-1.72098835538718
"IFIT2",3.2308039524164,3.23096362181042,3.00284708509268,0.00267669860893431,0.00337503543369405,-1.72191452365265
"RUNDC3B",3.23076427149026,2.43845856289415,3.00281020394633,0.00267702290363015,0.0033750521153134,-1.72201706930098
"APTR",3.23028619903567,3.59913576686508,3.00236586300276,0.00268093280218209,0.00337958881185961,-1.72325243163599
"AKAP7",3.22914235342042,4.68341196021709,3.00130272406825,0.00269030889357285,0.00339101434656894,-1.72620744202215
"HMGN5",3.22891109637629,2.43734665782577,3.00108778390132,0.00269220814316967,0.00339280186225731,-1.72680474421131
"MSRA",3.22889353187988,4.09830016657161,3.0010714587087,0.00269235244553322,0.00339280186225731,-1.72685010891783
"LAT2",3.22842567202777,2.72953665357724,3.00063660979374,0.00269619878387827,0.00339725430322601,-1.72805838321085
"FAM160B1",3.22767166696092,2.43660300017655,2.99993580530344,0.00270240812878521,0.00340468279114253,-1.73000527509633
"RP11-384F7.2",3.22678981553876,5.18200043748809,2.99911617495399,0.00270968688486362,0.00341345671668063,-1.73228169793524
"SEC24D",3.22663636333831,2.43598181800299,2.99897354992951,0.00271095529972691,0.00341386548305907,-1.73267775792143
"FAIM",3.22663636333831,2.43598181800299,2.9989735499295,0.00271095529972691,0.00341386548305907,-1.73267775792143
"SNAPC1",3.22663636333831,2.43598181800299,2.9989735499295,0.00271095529972691,0.00341386548305907,-1.73267775792143
"FLRT3",3.22590654721367,1.9355439283282,2.99829522767448,0.00271699528919417,0.00342107449086187,-1.73456115484596
"TIMM10",3.22497522750023,2.43498513650014,2.9974296193838,0.00272472078767148,0.00343040386937056,-1.73696394243235
"MSRB3",3.22455904543447,2.43473542726068,2.9970428020091,0.00272817959209874,0.0034339615515396,-1.73803746015241
"BLOC1S5-TXNDC5",3.22455904543447,2.43473542726068,2.9970428020091,0.00272817959209874,0.0034339615515396,-1.73803746015241
"ZNF512",3.22414178065717,3.51944756911546,2.99665497831608,0.00273165142155265,0.00343753397400212,-1.73911363157752
"RP11-444A22.1",3.22414178065717,1.9344850683943,2.99665497831608,0.00273165142155266,0.00343753397400212,-1.73911363157752
"RTCA",3.22405741085261,3.88787974431582,2.9965765614188,0.00273235390646784,0.00343801923752476,-1.73933121358979
"SYCP2L",3.22309956526428,2.43385973915857,2.99568629884786,0.00274034075958373,0.00344766897512564,-1.74180101053393
"RP11-474G23.3",3.22231678942557,2.72587132401592,2.99495875357425,0.0027468836510615,0.0034555000132194,-1.74381884664545
"C11orf65",3.22143759420373,3.09382660396592,2.99414159201074,0.00275424948605952,0.00346436435471201,-1.74608464782369
"EEF1B2",3.22125191573748,3.51771365016364,2.99396901451939,0.00275580739292217,0.00346592212973288,-1.7465630864593
"CTC-529P8.1",3.22087715325073,4.83620375297924,2.99362069426923,0.00275895423276412,0.00346947768028404,-1.74752865483842
"CRIPAK",3.22059269925733,2.9323556195544,2.99335631058718,0.0027613449529766,0.00347208167108542,-1.74826147011583
"HSPBP1",3.22043460171186,3.72474201138769,2.99320936798077,0.00276267451664036,0.0034733509276417,-1.74866873575313
"FUT11",3.2196011548688,3.22424194328186,2.99243472691306,0.0027696932835621,0.00348122513086977,-1.75081539783771
"AKAP1",3.2196011548688,3.22424194328186,2.99243472691306,0.00276969328356211,0.00348122513086977,-1.75081539783771
"L3MBTL1",3.21957662049058,3.72422722265493,2.99241192361481,0.00276990014329942,0.00348122513086977,-1.75087858123483
"DDX25",3.21862866040803,3.2236584466054,2.99153084905485,0.00277790361149407,0.00349087956737441,-1.7533194946324
"TBXAS1",3.21827270301737,2.43096362181042,2.9912000070636,0.00278091435113055,0.00349385371812951,-1.75423586781206
"CDK5",3.21827270301737,2.43096362181042,2.9912000070636,0.00278091435113055,0.00349385371812951,-1.75423586781206
"ARCN1",3.21796167198179,3.88422230099333,2.99091092154423,0.00278354753674234,0.00349675706537621,-1.75503650005864
"TADA2A",3.21787706470056,3.43072623882033,2.99083228392599,0.00278426421502754,0.0034972524580978,-1.75525427624793
"GLMN",3.2170794102541,3.59121169359614,2.99009090983931,0.00279102915228086,0.00350534394053101,-1.75730712950136
"NKAIN4",3.21701723039298,1.93021033823579,2.99003311722253,0.00279155713224906,0.00350560125982665,-1.75746713497086
"NINJ1",3.21488058071392,3.58989239587203,2.98804722381794,0.00280975531269967,0.00352804596028138,-1.76296342901436
"UGDH",3.21474343059221,2.72132730871591,2.98791975064121,0.00281092713405381,0.00352910893363618,-1.76331610775033
"TTC12",3.21461872992491,1.92877123795494,2.98780384851876,0.00281199297366335,0.00353003861671264,-1.76363675990934
"RPP30",3.21350342412274,3.42810205447364,2.98676723570463,0.00282154212324466,0.00354161638560904,-1.76650407607812
"ITGA1",3.21341497874078,1.92804898724447,2.98668503079176,0.00282230065061213,0.00354215871129457,-1.76673141586522
"RP11-302B13.5",3.21297057271425,2.42778234362855,2.98627198086331,0.00282611479532576,0.0035465354533061,-1.76787362128958
"RP11-6J21.2",3.21265710043499,2.72007551062157,2.98598062634787,0.00282880802275296,0.00354950468912566,-1.76867920782702
"KIAA1191",3.21242343435225,3.21993531097193,2.98576344711763,0.00283081711192625,0.00355161490106381,-1.7692796507835
"REST",3.21214107508998,3.51224714577514,2.9855010103681,0.00283324660944242,0.00355425201901378,-1.77000516050113
"GRIA3",3.21127607645458,4.12292435726213,2.98469704371794,0.0028407011532051,0.00356319161991622,-1.77222733955892
"GTF2F1",3.21067833160211,2.71888824932184,2.98414147414013,0.00284586296764264,0.00356886940055582,-1.77376259471253
"EIF3K",3.21067572045901,4.37985073007966,2.98413904723228,0.00284588553489483,0.00356886940055582,-1.7737693005773
"KLHL23",3.21059445249138,3.51131917221599,2.98406351331463,0.00284658798893423,0.00356933776492966,-1.77397800797501
"KIAA1456",3.20978554002654,1.92587132401592,2.98331167554517,0.002853588602153,0.00357631586592948,-1.77605511924171
"STK38L",3.20978554002654,1.92587132401592,2.98331167554517,0.00285358860215301,0.00357631586592948,-1.77605511924172
"GSTM3",3.20978554002654,1.92587132401592,2.98331167554516,0.00285358860215301,0.00357631586592948,-1.77605511924172
"ADD2",3.20978554002654,1.92587132401592,2.98331167554516,0.00285358860215301,0.00357631586592948,-1.77605511924172
"MOB3A",3.20976100564832,2.42585660338899,2.98328887224692,0.00285380117670207,0.00357631586592948,-1.77611811001054
"COPS3",3.20880162411551,3.87872627227356,2.98239718210362,0.00286212494365316,0.00358600169976689,-1.77858089579855
"HYOU1",3.20879399563801,3.21775764774338,2.98239009187104,0.00286219121843145,0.00358600169976689,-1.77860047557455
"TIMM21",3.2077993761584,3.21716087605562,2.98146565007603,0.00287084429567423,0.0035964277344493,-1.78115293578089
"CBWD3",3.20704889288787,2.7167105860933,2.98076811889353,0.00287738921716474,0.00360421069109183,-1.78307835323783
"THOC3",3.20607836108123,3.71612826700932,2.97986606520985,0.0028858733670607,0.00361442064326545,-1.78556765262085
"MFN2",3.20561042529957,3.42336625517974,2.97943114572273,0.00288997210041614,0.00361913634458855,-1.786767583393
"MGMT",3.205386028788,3.71571286763338,2.97922258202756,0.00289193951422678,0.00362118219611778,-1.78734294269509
"JUNB",3.20480311508265,3.21536311941017,2.97868079715087,0.00289705596981333,0.00362717023684221,-1.78883736249114
"RP11-572M11.4",3.2047499092298,2.92284994553788,2.97863134536039,0.00289752338912562,0.00362733688381366,-1.7889737531586
"GSAP",3.20428949909702,2.92257369945821,2.97820342053253,0.0029015710193055,0.00363114712335234,-1.79015389801034
"DHRS3",3.20428949909701,1.92257369945821,2.97820342053253,0.00290157101930551,0.00363114712335234,-1.79015389801034
"ARHGEF26",3.20428949909701,1.92257369945821,2.97820342053253,0.00290157101930551,0.00363114712335234,-1.79015389801034
"DNPH1",3.2032768847596,2.42196613085576,2.97726225354864,0.00291049143875427,0.00364189045213744,-1.7927488820287
"ADCY6",3.20284148559272,2.42170489135563,2.97685757497998,0.00291433468860138,0.00364585856927535,-1.79386440894546
"TRDMT1",3.20284148559272,2.42170489135563,2.97685757497998,0.00291433468860139,0.00364585856927535,-1.79386440894546
"CD247",3.20244343791654,1.92146606274992,2.97648761248093,0.00291785229088975,0.00364731536361219,-1.79488410572323
"C1orf95",3.20244343791654,1.92146606274992,2.97648761248093,0.00291785229088975,0.00364731536361219,-1.79488410572323
"RP11-118M9.3",3.20244343791654,1.92146606274992,2.97648761248093,0.00291785229088975,0.00364731536361219,-1.79488410572323
"GALNT9",3.20244343791654,1.92146606274992,2.97648761248093,0.00291785229088975,0.00364731536361219,-1.79488410572323
"RP11-739G5.1",3.20244343791654,1.92146606274992,2.97648761248093,0.00291785229088975,0.00364731536361219,-1.79488410572323
"HIGD1B",3.20244343791654,1.92146606274992,2.97648761248093,0.00291785229088975,0.00364731536361219,-1.79488410572323
"PVT1",3.20244343791654,1.92146606274992,2.97648761248093,0.00291785229088975,0.00364731536361219,-1.79488410572324
"C8orf44-SGK3",3.20184994120419,2.71359121508309,2.97593599130585,0.0029231043001545,0.00365345946972427,-1.79640425780025
"TGFBR3",3.20161228449218,2.71344862105589,2.97571510301445,0.00292520980534135,0.00365566993641484,-1.79701290052807
"SPIN3",3.20109593613734,2.4206575616824,2.97523518681555,0.00292978913357073,0.00366054952778012,-1.79833512140363
"WWC1",3.20109593613734,2.4206575616824,2.97523518681555,0.00292978913357074,0.00366054952778012,-1.79833512140364
"SLC12A5",3.1987299187148,1.91923795122888,2.97303610924069,0.0029508563764403,0.00368644694120636,-1.80439108974225
"ING3",3.19831757937279,3.71147179798425,2.97265286345745,0.00295454199883487,0.00369022442429009,-1.80544603967795
"KIF22",3.19831552976459,3.50395181857991,2.97265095846411,0.00295456032938323,0.00369022442429009,-1.80545128316007
"RAP1GAP",3.19776318150828,4.57962195634865,2.9721375824203,0.00295950400713212,0.00369597358165095,-1.8068642250078
"CTSO",3.19722975624929,3.21081910411015,2.97164179421783,0.00296428548214837,0.00370151887228793,-1.80822852899075
"BBS7",3.19626274623897,3.41775764774338,2.97074301384196,0.0029729714658307,0.00371178630208752,-1.81070120167467
"LINC00506",3.19623821186075,1.91774292711645,2.97072021054371,0.0029731921429901,0.00371178630208752,-1.81076392706302
"UFL1-AS1",3.19540277795792,3.20972291713533,2.96994372261784,0.00298071547040819,0.00372075044338804,-1.81289953718082
"OSTC",3.19508025717904,3.50201065502858,2.96964395804066,0.00298362450876332,0.00372285682418262,-1.81372384398984
"SYNPO",3.19498750024039,1.91699250014423,2.96955774578298,0.00298446162734933,0.00372285682418262,-1.8139608991269
"AC009495.4",3.19498750024039,1.91699250014423,2.96955774578298,0.00298446162734934,0.00372285682418262,-1.8139608991269
"ARL5B",3.19498750024039,2.91699250014423,2.96955774578298,0.00298446162734934,0.00372285682418262,-1.8139608991269
"CEMIP",3.19498750024039,1.91699250014423,2.96955774578298,0.00298446162734934,0.00372285682418262,-1.8139608991269
"RARRES1",3.19498750024039,1.91699250014423,2.96955774578298,0.00298446162734935,0.00372285682418262,-1.81396089912691
"SCN1A",3.19449310911061,2.41669586546637,2.9690982375662,0.00298892705522007,0.00372799845374615,-1.8152242783421
"TATDN1",3.19425204799262,4.20903247915615,2.96887418507457,0.00299110657175537,0.00373028808086733,-1.81584022092832
"BEND6",3.1935260991003,3.20859690982076,2.96819945719033,0.00299767888679997,0.00373805492722442,-1.81769483423848
"SMAD1",3.19262782307428,3.20805794420514,2.96736456111304,0.0030058295872102,0.00374778798221451,-1.8199891156792
"PPAT",3.19227186568361,2.41536311941017,2.96703371912179,0.00300906503245104,0.00375095997266704,-1.820898085772
"ZNF436-AS1",3.19227186568361,2.41536311941017,2.96703371912178,0.00300906503245105,0.00375095997266704,-1.820898085772
"KIF26B",3.19211376813814,3.20774951124346,2.96688677651537,0.00301050306565485,0.00375232145460713,-1.82130176996126
"ARHGAP31",3.19128032129508,2.70724944313763,2.96611213544766,0.0030180943512731,0.00376135121885058,-1.82342955163525
"TFAP2E",3.19031023619369,3.20666739207679,2.96521049695089,0.00302695216786803,0.00377155145142502,-1.82590546972105
"AAAS",3.19030782683432,3.70666594646117,2.96520825758946,0.0030269741971437,0.00377155145142502,-1.82591161811707
"PCBD2",3.18995186944365,2.91397112166619,2.9648774155982,0.00303023039715945,0.0037751750843013,-1.82681992764907
"CPNE8",3.18931869180516,1.91359121508309,2.96428891327677,0.00303603042922831,0.00378153256309576,-1.82843537977401
"SPTB",3.18931869180516,1.91359121508309,2.96428891327677,0.00303603042922831,0.00378153256309576,-1.82843537977401
"ETNPPL",3.18741414140703,1.91244848484421,2.96251874284994,0.00305353757793933,0.00380246559401374,-1.83329260444425
"SCUBE2",3.18741414140702,1.91244848484421,2.96251874284994,0.00305353757793933,0.00380246559401374,-1.83329260444425
"GRM7",3.1871673256758,4.07326444284916,2.96228934177518,0.00305581310258822,0.00380486253879759,-1.83392185269015
"MAK",3.18644815360814,3.41186889216488,2.961620912561,0.00306245235143521,0.0038126916825097,-1.8357550793788
"ITPKC",3.18639806264028,2.70432008794474,2.96157435587757,0.00306291527066698,0.00381283050559165,-1.8358827498211
"RP11-977G19.10",3.18599724091973,2.41159834455184,2.9612018150633,0.00306662179210614,0.00381700658992218,-1.83690428060316
"CDKN2A",3.18583887382437,3.86494862209888,2.96105462192572,0.00306808738829733,0.00381839276933082,-1.83730785819956
"SFXN4",3.18578428036556,2.70395181857991,2.96100388043503,0.00306859276733445,0.00381858372813153,-1.83744697775884
"DENND6B",3.18358226179442,1.91014935707665,2.95895723039217,0.00308904054891364,0.00384358829767351,-1.84305635593694
"ARHGEF28",3.1833212872891,2.70247402273404,2.95871466954846,0.00309147215645858,0.00384617278953969,-1.84372090011101
"INSIG2",3.18310112283786,2.90986067370272,2.95851003931079,0.003093524877038,0.0038482853606813,-1.84428148340186
"CHST10",3.18146470645282,2.40887882387169,2.95698908407977,0.003108821126632,0.00386598386521002,-1.84844691592084
"SHROOM3",3.18146470645282,2.40887882387169,2.95698908407977,0.003108821126632,0.00386598386521002,-1.84844691592084
"COL28A1",3.18146470645282,2.40887882387169,2.95698908407977,0.00310882112663202,0.00386598386521002,-1.84844691592084
"COX5A",3.18115577161391,3.70117471332892,2.95670194685505,0.00311171659310902,0.00386914107669412,-1.84923305684852
"EIF2AK1",3.17997815705592,3.99294939495471,2.9556074216239,0.00312277625338877,0.00388244784568215,-1.85222901130002
"SLC16A2",3.17971960370268,1.90783176222161,2.95536711110226,0.00312520927067531,0.00388502756494353,-1.85288664513949
"MTO1",3.17908049490849,3.19992954730567,2.95477309611159,0.0031312307769024,0.00389206712445767,-1.8545119972775
"GLRA2",3.1788161924303,3.19977096581876,2.95452744210784,0.0031337240518754,0.00389472004156335,-1.85518406370768
"SCARA3",3.17872453751783,2.4072347225107,2.95444225412033,0.00313458909327368,0.00389534894766,-1.85541711010808
"ZNF684",3.17678503304675,3.19855227018863,2.95263959588625,0.00315294530530151,0.00391771147074226,-1.86034701638821
"CAAP1",3.17651428844039,3.99087107378539,2.95238795429364,0.00315551551548078,0.00392045612538262,-1.86103496600215
"KIAA0895",3.1759686655233,2.40558119931398,2.95188082906714,0.00316070098132134,0.00392644900931263,-1.86242119063715
"COL25A1",3.174520652019,1.9047123912114,2.95053498351458,0.00317450022800956,0.003942688584467,-1.86609889913295
"GADD45G",3.174520652019,1.9047123912114,2.95053498351458,0.00317450022800956,0.003942688584467,-1.86609889913295
"SMAD9",3.17386681324124,2.90432008794475,2.94992727784849,0.00318074914366272,0.00394818993350196,-1.86775898900724
"AC107218.3",3.17386681324124,1.90432008794475,2.94992727784849,0.00318074914366272,0.00394818993350196,-1.86775898900724
"SAMD12-AS1",3.17386681324124,1.90432008794475,2.94992727784849,0.00318074914366272,0.00394818993350196,-1.86775898900724
"ENTPD2",3.17386681324124,1.90432008794475,2.94992727784849,0.00318074914366272,0.00394818993350196,-1.86775898900724
"COL20A1",3.17386681324124,1.90432008794475,2.94992727784849,0.00318074914366273,0.00394818993350196,-1.86775898900725
"STXBP5L",3.17371757250213,4.06519459094496,2.94978856713592,0.00318217704883842,0.00394951052160797,-1.86813786176175
"TMEM201",3.1724580040754,2.69595605280582,2.94861787048135,0.00319425163860509,0.00396404326648349,-1.87133477868166
"CFAP36",3.17180501746223,2.40308301047734,2.94801095685339,0.00320052777998773,0.00397137767759227,-1.87299162779129
"SLC6A15",3.17168433113967,5.48797309940496,2.94789878583427,0.00320168897905788,0.00397216954877642,-1.87329781269211
"ASNA1",3.17162455723234,3.19545598469998,2.94784322941364,0.00320226424360803,0.00397216954877642,-1.87344945661367
"AP4S1",3.17162455723234,3.19545598469998,2.94784322941363,0.00320226424360805,0.00397216954877642,-1.87344945661367
"LIAS",3.17140696978604,2.90284418187163,2.94764099435434,0.003204359102536,0.0039738594425095,-1.87400144279583
"CRHBP",3.17140696978604,2.90284418187163,2.94764099435434,0.003204359102536,0.0039738594425095,-1.87400144279583
"CCNH",3.17111497999961,3.85611428580403,2.94736960658462,0.00320717224477249,0.00397689358351789,-1.87474211686502
"COX15",3.17099797949294,3.19508003805634,2.9472608613201,0.00320830010426939,0.00397783751929184,-1.8750388863319
"ALAD",3.17090436295325,3.56350666521563,2.94717385011253,0.00320920280770405,0.00397850210964224,-1.8752763349441
"TBCE",3.17075844828537,3.40245506897122,2.94703823079252,0.00321061026071899,0.00397979222310077,-1.87564641833842
"HRH3",3.16926488006623,1.90155892803974,2.9456500447437,0.00322504919354687,0.00399723369316696,-1.87943357630897
"FMNL3",3.16890892267557,3.69382660396592,2.94531920275244,0.00322849909899218,0.00400105256699773,-1.8803358943892
"C19orf18",3.16794191266525,2.90076514759915,2.94442042237657,0.00323788825268439,0.00401177201571609,-1.88278666100174
"PFKFB2",3.16794191266525,2.90076514759915,2.94442042237656,0.0032378882526844,0.00401177201571609,-1.88278666100174
"ZNF790-AS1",3.16763501902476,2.69306226177544,2.94413518232878,0.00324087322397162,0.00401491532629466,-1.8835642884092
"CDK7",3.16760500520235,2.40056300312141,2.94410728620123,0.0032411652850705,0.00401491532629466,-1.88364033537369
"DET1",3.16731153866318,3.19286817355848,2.94383452587448,0.00324402223855131,0.00401799558085408,-1.88438386279409
"MTMR8",3.16661346081382,2.69244932684887,2.94318570252711,0.00325082738451575,0.00402580172259068,-1.88615223742249
"E4F1",3.16658892643561,3.19243460622194,2.94316289922886,0.00325106679201286,0.00402580172259068,-1.88621438095313
